epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
736,8554.61,0.37299,0.24464,0.80519,0.71051,0.69495,0.68005,0.45892,0.98461,1.0264,0.91838,0.000194458,0.000194458,0.000194458
737,8566.22,0.36264,0.24304,0.81377,0.71698,0.69402,0.68099,0.46079,0.98248,1.0157,0.91711,0.000193751,0.000193751,0.000193751
738,8577.81,0.3605,0.24169,0.81103,0.71107,0.6951,0.67575,0.4578,0.98006,1.01695,0.91581,0.000193044,0.000193044,0.000193044
739,8589.34,0.36858,0.24373,0.80865,0.72281,0.69844,0.67396,0.45824,0.98174,1.04064,0.91581,0.000192337,0.000192337,0.000192337
740,8601.16,0.3773,0.24853,0.80709,0.71204,0.69832,0.66834,0.45457,0.98389,1.05207,0.91756,0.00019163,0.00019163,0.00019163
741,8612.57,0.37279,0.24999,0.81245,0.69644,0.69804,0.66725,0.45384,0.98196,1.03736,0.92257,0.000190924,0.000190924,0.000190924
742,8624.17,0.36506,0.24238,0.80939,0.69653,0.6948,0.66592,0.45208,0.98654,1.03307,0.92498,0.000190217,0.000190217,0.000190217
743,8635.8,0.36303,0.24272,0.8044,0.69777,0.70031,0.67236,0.4552,0.98738,1.02991,0.92435,0.00018951,0.00018951,0.00018951
744,8647.26,0.36592,0.24339,0.8095,0.69199,0.69602,0.67308,0.45784,0.98434,1.02944,0.92085,0.000188803,0.000188803,0.000188803
745,8658.78,0.35715,0.23944,0.80555,0.69595,0.69611,0.67669,0.46097,0.9799,1.02813,0.9202,0.000188096,0.000188096,0.000188096
746,8670.35,0.36098,0.24451,0.80844,0.68507,0.70586,0.67224,0.45771,0.98031,1.03648,0.91913,0.000187389,0.000187389,0.000187389
747,8682.06,0.35303,0.24004,0.8134,0.68129,0.71165,0.66739,0.45409,0.98313,1.04155,0.91839,0.000186682,0.000186682,0.000186682
748,8693.73,0.366,0.24452,0.80924,0.68643,0.71288,0.66756,0.4554,0.98492,1.03877,0.91807,0.000185976,0.000185976,0.000185976
749,8705.51,0.36274,0.2424,0.80673,0.68756,0.71185,0.66923,0.45509,0.98741,1.03704,0.92046,0.000185269,0.000185269,0.000185269
750,8717.2,0.3728,0.23992,0.80932,0.6867,0.71538,0.6676,0.45432,0.98799,1.03429,0.9213,0.000184562,0.000184562,0.000184562
751,8728.89,0.35858,0.24674,0.80746,0.68351,0.71598,0.66929,0.45254,0.98865,1.0314,0.92101,0.000183855,0.000183855,0.000183855
752,8740.78,0.36184,0.24414,0.81046,0.68445,0.71789,0.66923,0.45174,0.98749,1.02949,0.92111,0.000183148,0.000183148,0.000183148
753,8752.51,0.3715,0.2473,0.80885,0.68367,0.70501,0.66755,0.45068,0.98851,1.02636,0.92206,0.000182441,0.000182441,0.000182441
754,8764.06,0.36467,0.24291,0.81125,0.6821,0.70523,0.6699,0.4504,0.99136,1.02973,0.92191,0.000181734,0.000181734,0.000181734
755,8775.63,0.37,0.24366,0.80223,0.6839,0.70504,0.67605,0.45368,0.99383,1.02518,0.92118,0.000181028,0.000181028,0.000181028
756,8787.31,0.3626,0.24301,0.80791,0.68959,0.72921,0.68264,0.4569,0.98955,1.00789,0.92049,0.000180321,0.000180321,0.000180321
757,8799.06,0.36301,0.24336,0.80683,0.69229,0.73405,0.68406,0.45961,0.98395,0.99334,0.91916,0.000179614,0.000179614,0.000179614
758,8810.31,0.36365,0.24093,0.80962,0.69373,0.73009,0.68668,0.46114,0.98452,0.98574,0.91737,0.000178907,0.000178907,0.000178907
759,8821.69,0.35894,0.2415,0.8075,0.69494,0.73441,0.69027,0.46519,0.98314,0.97592,0.91508,0.0001782,0.0001782,0.0001782
760,8833.07,0.3558,0.2389,0.81444,0.6791,0.74192,0.69248,0.46712,0.98261,0.97121,0.91505,0.000177493,0.000177493,0.000177493
761,8844.89,0.36514,0.23979,0.81514,0.68274,0.72267,0.69449,0.46503,0.98362,0.97728,0.91441,0.000176786,0.000176786,0.000176786
762,8856.64,0.36592,0.24103,0.80595,0.69491,0.71536,0.69715,0.46693,0.98531,0.98497,0.91401,0.00017608,0.00017608,0.00017608
763,8868.65,0.37091,0.24427,0.81636,0.69857,0.7142,0.69698,0.46772,0.98726,0.99842,0.91489,0.000175373,0.000175373,0.000175373
764,8880.01,0.36406,0.24533,0.80533,0.68726,0.7227,0.69657,0.46613,0.98756,1.00768,0.91508,0.000174666,0.000174666,0.000174666
765,8891.59,0.35947,0.23672,0.80933,0.67404,0.73595,0.6937,0.46634,0.98676,1.01099,0.91471,0.000173959,0.000173959,0.000173959
766,8903.09,0.35962,0.23916,0.80846,0.69606,0.71174,0.69425,0.46317,0.98612,1.01274,0.91352,0.000173252,0.000173252,0.000173252
767,8914.85,0.36501,0.24828,0.81405,0.70133,0.70458,0.69294,0.46635,0.98395,1.02746,0.91174,0.000172545,0.000172545,0.000172545
768,8926.74,0.36124,0.24018,0.80771,0.7009,0.70414,0.69055,0.4655,0.98033,1.0237,0.91008,0.000171838,0.000171838,0.000171838
769,8938.35,0.35676,0.24174,0.81466,0.70081,0.70283,0.69058,0.46537,0.98104,1.02043,0.90861,0.000171132,0.000171132,0.000171132
770,8950.36,0.35912,0.23832,0.80693,0.70191,0.70421,0.6926,0.46897,0.98202,1.01388,0.90868,0.000170425,0.000170425,0.000170425
771,8962.12,0.3627,0.23965,0.81136,0.69921,0.70081,0.68889,0.46979,0.97963,1.01849,0.9082,0.000169718,0.000169718,0.000169718
772,8973.67,0.36077,0.24022,0.80622,0.69778,0.70427,0.6885,0.46622,0.97742,1.01206,0.90827,0.000169011,0.000169011,0.000169011
773,8985.65,0.35583,0.2349,0.81085,0.69412,0.70755,0.68989,0.46805,0.97956,1.00975,0.91104,0.000168304,0.000168304,0.000168304
774,8997.28,0.35048,0.23362,0.81489,0.68898,0.70973,0.68672,0.46667,0.98011,1.00326,0.9133,0.000167597,0.000167597,0.000167597
775,9008.8,0.35499,0.23786,0.80985,0.70438,0.71805,0.69044,0.46972,0.97856,0.99011,0.91436,0.00016689,0.00016689,0.00016689
776,9020.28,0.35744,0.23909,0.8082,0.70266,0.72068,0.69399,0.47227,0.98213,0.98608,0.91579,0.000166183,0.000166183,0.000166183
777,9032.02,0.36642,0.24578,0.80909,0.6921,0.71552,0.69404,0.47237,0.98366,0.98035,0.91716,0.000165477,0.000165477,0.000165477
778,9043.72,0.36832,0.24669,0.80931,0.687,0.70785,0.69734,0.47471,0.98277,0.98562,0.91622,0.00016477,0.00016477,0.00016477
779,9055.43,0.36296,0.24205,0.80846,0.70393,0.6981,0.70063,0.47486,0.98001,0.99222,0.91466,0.000164063,0.000164063,0.000164063
780,9066.78,0.3545,0.23793,0.81176,0.70673,0.69685,0.70027,0.47454,0.98126,1.00114,0.91471,0.000163356,0.000163356,0.000163356
781,9078.44,0.3677,0.24513,0.80446,0.69243,0.69884,0.70018,0.47511,0.9835,1.00367,0.91475,0.000162649,0.000162649,0.000162649
782,9090.04,0.34737,0.23262,0.81082,0.67695,0.71747,0.6977,0.47382,0.98703,1.00947,0.91446,0.000161942,0.000161942,0.000161942
783,9102.23,0.36072,0.23992,0.80761,0.68142,0.71614,0.69196,0.46782,0.98604,1.01278,0.91295,0.000161235,0.000161235,0.000161235
784,9113.44,0.34967,0.2377,0.81266,0.68213,0.71856,0.69203,0.46521,0.98304,0.99708,0.90994,0.000160529,0.000160529,0.000160529
785,9124.97,0.35324,0.2348,0.80812,0.69029,0.69466,0.69043,0.46114,0.98037,0.9963,0.90952,0.000159822,0.000159822,0.000159822
786,9136.55,0.35879,0.23758,0.80999,0.68941,0.69911,0.68657,0.4596,0.98177,1.00574,0.91014,0.000159115,0.000159115,0.000159115
787,9147.98,0.35853,0.2371,0.81255,0.68925,0.70063,0.68051,0.45683,0.98057,1.02116,0.91113,0.000158408,0.000158408,0.000158408
788,9159.86,0.35454,0.23576,0.81115,0.69472,0.69918,0.67667,0.45448,0.98042,1.03112,0.91411,0.000157701,0.000157701,0.000157701
789,9171.65,0.34997,0.23433,0.80521,0.70465,0.69672,0.68462,0.45897,0.9786,1.0142,0.91476,0.000156994,0.000156994,0.000156994
790,9183.25,0.34627,0.23838,0.80839,0.7089,0.69948,0.68604,0.46011,0.97851,1.00382,0.91667,0.000156287,0.000156287,0.000156287
791,9194.84,0.3542,0.23394,0.80687,0.71201,0.69573,0.6882,0.46302,0.98345,1.00453,0.91899,0.000155581,0.000155581,0.000155581
792,9206.02,0.35923,0.23516,0.80858,0.71128,0.69679,0.69116,0.46322,0.98457,1.0018,0.91769,0.000154874,0.000154874,0.000154874
793,9217.93,0.35488,0.23611,0.8097,0.70408,0.70308,0.69569,0.46532,0.98784,0.99004,0.91788,0.000154167,0.000154167,0.000154167
794,9229.33,0.36289,0.23982,0.81174,0.70096,0.70561,0.69855,0.46443,0.98449,0.97876,0.91607,0.00015346,0.00015346,0.00015346
795,9240.72,0.36133,0.23639,0.81225,0.70072,0.7116,0.70233,0.46874,0.98421,0.97563,0.91608,0.000152753,0.000152753,0.000152753
796,9252.4,0.3646,0.24341,0.80732,0.70817,0.70923,0.70539,0.4726,0.98402,0.9732,0.91572,0.000152046,0.000152046,0.000152046
797,9263.69,0.34907,0.23354,0.81262,0.70913,0.70963,0.70912,0.47423,0.98484,0.97373,0.91643,0.000151339,0.000151339,0.000151339
798,9275.23,0.35096,0.23305,0.81417,0.70099,0.71002,0.70901,0.47696,0.98216,0.97598,0.91538,0.000150633,0.000150633,0.000150633
799,9286.77,0.3583,0.2395,0.80647,0.69896,0.71175,0.69866,0.47461,0.9842,0.98586,0.91775,0.000149926,0.000149926,0.000149926
800,9298.23,0.35668,0.23905,0.81121,0.69586,0.70996,0.6979,0.47422,0.9814,0.97666,0.91589,0.000149219,0.000149219,0.000149219
801,9309.45,0.35878,0.24151,0.8051,0.6506,0.76294,0.7004,0.47598,0.98144,0.97618,0.91654,0.000148512,0.000148512,0.000148512
802,9320.42,0.34507,0.23298,0.80621,0.65908,0.7708,0.70698,0.47979,0.98057,0.97628,0.91595,0.000147805,0.000147805,0.000147805
803,9332.03,0.35324,0.23694,0.80928,0.65247,0.76738,0.70394,0.47527,0.98273,0.98264,0.91478,0.000147098,0.000147098,0.000147098
804,9343.34,0.35162,0.23656,0.8095,0.65404,0.76597,0.69497,0.47005,0.9849,0.99686,0.91506,0.000146391,0.000146391,0.000146391
805,9354.7,0.35298,0.23565,0.80691,0.643,0.77325,0.69217,0.46653,0.9852,1.00839,0.91536,0.000145685,0.000145685,0.000145685
806,9366.43,0.35345,0.23963,0.81251,0.63965,0.76178,0.6915,0.46535,0.98259,1.01224,0.91397,0.000144978,0.000144978,0.000144978
807,9377.75,0.35308,0.23385,0.8002,0.64075,0.76548,0.68705,0.4626,0.97951,1.00913,0.91295,0.000144271,0.000144271,0.000144271
808,9389.33,0.35455,0.23665,0.80747,0.66358,0.72266,0.68855,0.46409,0.97957,1.01066,0.91242,0.000143564,0.000143564,0.000143564
809,9401.02,0.35484,0.23552,0.80624,0.67858,0.69418,0.6874,0.46484,0.98026,1.01513,0.91373,0.000142857,0.000142857,0.000142857
810,9412.85,0.35585,0.23853,0.80868,0.67982,0.71321,0.6875,0.46551,0.98253,1.01469,0.91615,0.00014215,0.00014215,0.00014215
811,9424.1,0.34357,0.23099,0.80891,0.68755,0.71299,0.68953,0.4637,0.98434,1.00915,0.919,0.000141443,0.000141443,0.000141443
812,9435.84,0.35438,0.23523,0.80549,0.69037,0.69565,0.69274,0.46615,0.98478,1.0019,0.92163,0.000140737,0.000140737,0.000140737
813,9447.85,0.35539,0.23887,0.80374,0.69191,0.69209,0.69468,0.46819,0.983,1.00014,0.92375,0.00014003,0.00014003,0.00014003
814,9459.5,0.35417,0.23164,0.80801,0.69411,0.69013,0.69699,0.46926,0.98207,0.99419,0.92298,0.000139323,0.000139323,0.000139323
815,9471.41,0.34197,0.23089,0.80765,0.69298,0.69252,0.69642,0.46849,0.98285,0.99962,0.92296,0.000138616,0.000138616,0.000138616
816,9483.29,0.35117,0.23909,0.80895,0.69421,0.69915,0.69794,0.46955,0.98318,1.00835,0.9225,0.000137909,0.000137909,0.000137909
817,9494.91,0.34352,0.23449,0.80864,0.69219,0.69725,0.69884,0.47062,0.9797,0.99851,0.92224,0.000137202,0.000137202,0.000137202
818,9506.89,0.35168,0.23443,0.80847,0.68389,0.705,0.70071,0.47242,0.97794,0.99164,0.92234,0.000136495,0.000136495,0.000136495
819,9518.72,0.3533,0.23445,0.80633,0.67649,0.71894,0.70094,0.47135,0.97712,0.97975,0.92234,0.000135789,0.000135789,0.000135789
820,9530.51,0.3463,0.22904,0.80393,0.67831,0.7269,0.70342,0.47371,0.97756,0.96975,0.9223,0.000135082,0.000135082,0.000135082
821,9542.01,0.34703,0.23383,0.80656,0.69291,0.71224,0.70569,0.47753,0.97732,0.9657,0.92195,0.000134375,0.000134375,0.000134375
822,9553.39,0.34735,0.23042,0.8108,0.63751,0.79138,0.70706,0.47848,0.97633,0.96278,0.92145,0.000133668,0.000133668,0.000133668
823,9564.6,0.34171,0.23016,0.80865,0.64594,0.78918,0.70954,0.48023,0.97477,0.9593,0.92121,0.000132961,0.000132961,0.000132961
824,9576.46,0.34822,0.2336,0.80732,0.65311,0.78259,0.71325,0.4816,0.97312,0.95998,0.92053,0.000132254,0.000132254,0.000132254
825,9587.93,0.34212,0.2319,0.80639,0.66621,0.76929,0.71666,0.48302,0.9735,0.95927,0.92071,0.000131547,0.000131547,0.000131547
826,9599.78,0.33992,0.23207,0.80619,0.66471,0.76921,0.71339,0.48091,0.97215,0.96597,0.91985,0.000130841,0.000130841,0.000130841
827,9611.63,0.34092,0.23132,0.80306,0.64063,0.77652,0.7084,0.47759,0.97386,0.97745,0.92056,0.000130134,0.000130134,0.000130134
828,9623.46,0.3459,0.22963,0.80973,0.64044,0.78086,0.70609,0.47833,0.97432,0.97736,0.92008,0.000129427,0.000129427,0.000129427
829,9635.12,0.34122,0.22912,0.80977,0.67722,0.73193,0.70198,0.47617,0.97465,0.98607,0.91925,0.00012872,0.00012872,0.00012872
830,9646.69,0.34254,0.23677,0.80601,0.68311,0.73925,0.70351,0.47875,0.97386,0.9817,0.91855,0.000128013,0.000128013,0.000128013
831,9658.45,0.34052,0.22737,0.81032,0.68513,0.73941,0.70324,0.47768,0.97459,0.9783,0.91928,0.000127306,0.000127306,0.000127306
832,9669.83,0.34417,0.23069,0.8034,0.68844,0.73891,0.70356,0.4763,0.97612,0.97174,0.91901,0.000126599,0.000126599,0.000126599
833,9682.04,0.34859,0.2304,0.8108,0.69929,0.72292,0.70517,0.47484,0.97687,0.96925,0.91706,0.000125892,0.000125892,0.000125892
834,9693.78,0.34021,0.23149,0.80748,0.69489,0.72519,0.70382,0.47476,0.97508,0.96114,0.9151,0.000125186,0.000125186,0.000125186
835,9705.46,0.34216,0.23367,0.81014,0.69872,0.71676,0.70585,0.47658,0.97601,0.96004,0.91495,0.000124479,0.000124479,0.000124479
836,9717.23,0.33745,0.22727,0.80939,0.67257,0.75917,0.70347,0.47549,0.97986,0.96749,0.91543,0.000123772,0.000123772,0.000123772
837,9729.04,0.34171,0.23165,0.8094,0.68521,0.74436,0.70378,0.47597,0.98219,0.96525,0.91598,0.000123065,0.000123065,0.000123065
838,9740.67,0.33924,0.22744,0.80695,0.69127,0.74391,0.70585,0.47813,0.98354,0.96183,0.9179,0.000122358,0.000122358,0.000122358
839,9752.14,0.34424,0.23225,0.80867,0.69326,0.74187,0.70733,0.47824,0.98136,0.95727,0.91856,0.000121651,0.000121651,0.000121651
840,9763.69,0.3575,0.23506,0.80675,0.69028,0.74788,0.70895,0.48002,0.9821,0.95662,0.91991,0.000120944,0.000120944,0.000120944
841,9775.2,0.34213,0.23272,0.80282,0.6988,0.73548,0.71101,0.48042,0.98241,0.95544,0.91987,0.000120238,0.000120238,0.000120238
842,9786.63,0.3444,0.2306,0.80746,0.7072,0.7325,0.70991,0.47976,0.98634,0.95444,0.92039,0.000119531,0.000119531,0.000119531
843,9798.81,0.35284,0.22761,0.80466,0.70713,0.73096,0.71286,0.48301,0.9871,0.95411,0.92013,0.000118824,0.000118824,0.000118824
844,9810.62,0.3375,0.22785,0.80635,0.7082,0.73247,0.71211,0.4811,0.98599,0.95816,0.91956,0.000118117,0.000118117,0.000118117
845,9822.35,0.33462,0.22487,0.81087,0.70894,0.72145,0.70891,0.48077,0.98739,0.96624,0.92091,0.00011741,0.00011741,0.00011741
846,9833.57,0.34588,0.22916,0.81147,0.70495,0.72018,0.70905,0.48295,0.98728,0.96236,0.92069,0.000116703,0.000116703,0.000116703
847,9844.99,0.34596,0.2313,0.81044,0.70488,0.71315,0.70642,0.47921,0.99056,0.96533,0.92384,0.000115996,0.000115996,0.000115996
848,9856.89,0.34558,0.22878,0.80646,0.69847,0.71346,0.7052,0.47631,0.99001,0.96639,0.9253,0.00011529,0.00011529,0.00011529
849,9868.91,0.35549,0.23459,0.80441,0.69806,0.714,0.70515,0.47679,0.98817,0.97203,0.92601,0.000114583,0.000114583,0.000114583
850,9880.26,0.34176,0.23221,0.81016,0.69527,0.71033,0.7048,0.47773,0.9876,0.97587,0.92914,0.000113876,0.000113876,0.000113876
851,9891.98,0.34829,0.22887,0.8102,0.69442,0.70829,0.7063,0.47988,0.98784,0.97319,0.93114,0.000113169,0.000113169,0.000113169
852,9903.69,0.3404,0.229,0.80809,0.69542,0.71107,0.70594,0.48017,0.98936,0.97145,0.93226,0.000112462,0.000112462,0.000112462
853,9915.95,0.33867,0.22745,0.80658,0.69711,0.71715,0.70248,0.47556,0.98977,0.97592,0.93259,0.000111755,0.000111755,0.000111755
854,9927.89,0.33692,0.22825,0.80472,0.68461,0.72362,0.70562,0.47703,0.98856,0.97793,0.93163,0.000111048,0.000111048,0.000111048
855,9939.38,0.34426,0.23344,0.81264,0.68398,0.72211,0.70388,0.47707,0.98937,0.97953,0.93117,0.000110342,0.000110342,0.000110342
856,9950.56,0.33744,0.2302,0.80513,0.68515,0.72292,0.70346,0.48046,0.98962,0.98255,0.93014,0.000109635,0.000109635,0.000109635
857,9962.5,0.33529,0.22426,0.81046,0.68687,0.72179,0.70624,0.48057,0.9872,0.98208,0.92856,0.000108928,0.000108928,0.000108928
858,9974.41,0.34453,0.2277,0.8056,0.68092,0.71588,0.70472,0.48028,0.98663,0.98692,0.9284,0.000108221,0.000108221,0.000108221
859,9985.78,0.3477,0.22725,0.81041,0.68128,0.71915,0.70391,0.4776,0.98288,0.97652,0.92617,0.000107514,0.000107514,0.000107514
860,9997.32,0.33976,0.22475,0.80808,0.6739,0.73043,0.70286,0.47548,0.97849,0.973,0.9246,0.000106807,0.000106807,0.000106807
861,10008.8,0.34481,0.23436,0.8013,0.67768,0.72969,0.70284,0.47675,0.9777,0.96824,0.92483,0.0001061,0.0001061,0.0001061
862,10020.7,0.33475,0.22815,0.80137,0.67823,0.72898,0.70511,0.47728,0.97742,0.96751,0.92356,0.000105394,0.000105394,0.000105394
863,10031.9,0.3456,0.22767,0.80432,0.66999,0.73641,0.70663,0.47852,0.97779,0.96815,0.92284,0.000104687,0.000104687,0.000104687
864,10043.6,0.34236,0.23239,0.80632,0.66812,0.73395,0.70359,0.47764,0.97879,0.97246,0.9222,0.00010398,0.00010398,0.00010398
865,10055.2,0.34223,0.22444,0.80983,0.66893,0.73281,0.70331,0.47692,0.97947,0.97623,0.9215,0.000103273,0.000103273,0.000103273
866,10067,0.33078,0.22461,0.80461,0.6711,0.72844,0.70161,0.47573,0.98293,0.98694,0.92189,0.000102566,0.000102566,0.000102566
867,10078.3,0.34729,0.23158,0.80836,0.67061,0.72331,0.70092,0.47699,0.98464,0.9941,0.92232,0.000101859,0.000101859,0.000101859
868,10089.8,0.33568,0.22633,0.8079,0.66661,0.73758,0.69758,0.47289,0.98143,0.99848,0.92109,0.000101152,0.000101152,0.000101152
869,10101.4,0.35222,0.23968,0.81216,0.66371,0.74046,0.69446,0.46978,0.98254,1.0018,0.92193,0.000100446,0.000100446,0.000100446
870,10112.9,0.34009,0.22602,0.80705,0.66526,0.75214,0.69355,0.46985,0.97946,0.99941,0.92144,9.97387e-05,9.97387e-05,9.97387e-05
871,10124.8,0.33556,0.22928,0.80226,0.66572,0.75465,0.69475,0.47121,0.98064,1.00358,0.92148,9.90318e-05,9.90318e-05,9.90318e-05
872,10136.8,0.33909,0.22423,0.80375,0.6642,0.75306,0.69314,0.4704,0.98498,1.01103,0.9235,9.83249e-05,9.83249e-05,9.83249e-05
873,10147.9,0.33547,0.22293,0.80277,0.66421,0.75055,0.6941,0.46954,0.98855,1.01274,0.92364,9.76181e-05,9.76181e-05,9.76181e-05
874,10159.2,0.33411,0.22461,0.80822,0.66519,0.74718,0.69538,0.47057,0.98763,1.0139,0.92436,9.69112e-05,9.69112e-05,9.69112e-05
875,10170.4,0.33847,0.22676,0.80941,0.66515,0.74197,0.69705,0.46982,0.98893,1.02037,0.92574,9.62044e-05,9.62044e-05,9.62044e-05
876,10181.6,0.34521,0.23111,0.81119,0.7221,0.68754,0.69781,0.47071,0.98727,1.02485,0.92496,9.54975e-05,9.54975e-05,9.54975e-05
877,10193.3,0.33643,0.22319,0.80455,0.72313,0.69068,0.69921,0.47329,0.98964,1.0226,0.92487,9.47906e-05,9.47906e-05,9.47906e-05
878,10204.7,0.33516,0.22331,0.80926,0.72083,0.69029,0.7013,0.47486,0.9892,1.0153,0.9249,9.40838e-05,9.40838e-05,9.40838e-05
879,10216.3,0.34187,0.23077,0.80883,0.66613,0.74988,0.70288,0.47739,0.98816,1.0058,0.92405,9.33769e-05,9.33769e-05,9.33769e-05
880,10228.2,0.33969,0.22714,0.80322,0.66884,0.74584,0.70529,0.47781,0.98776,0.9986,0.92383,9.26701e-05,9.26701e-05,9.26701e-05
881,10239.8,0.33855,0.2255,0.8048,0.70218,0.70115,0.70825,0.48079,0.98585,0.99508,0.923,9.19632e-05,9.19632e-05,9.19632e-05
882,10252.1,0.33929,0.22545,0.80996,0.7008,0.70268,0.70693,0.48021,0.98487,0.99154,0.92251,9.12563e-05,9.12563e-05,9.12563e-05
883,10263.9,0.33333,0.22617,0.80557,0.66621,0.75051,0.70713,0.4812,0.98492,0.99043,0.92218,9.05495e-05,9.05495e-05,9.05495e-05
884,10275.7,0.33728,0.22281,0.80626,0.66272,0.74716,0.70531,0.47946,0.98516,0.99021,0.92243,8.98426e-05,8.98426e-05,8.98426e-05
885,10287.4,0.32722,0.22165,0.80462,0.68342,0.71142,0.70515,0.48027,0.98613,0.99433,0.92229,8.91358e-05,8.91358e-05,8.91358e-05
886,10299,0.33417,0.22213,0.80519,0.70092,0.7102,0.70381,0.4773,0.9879,0.99478,0.92241,8.84289e-05,8.84289e-05,8.84289e-05
887,10310.3,0.33339,0.22356,0.80843,0.70392,0.71016,0.70297,0.4773,0.98804,0.99988,0.92243,8.7722e-05,8.7722e-05,8.7722e-05
888,10321.4,0.32733,0.22102,0.80468,0.70687,0.70984,0.70146,0.47475,0.9886,1.00448,0.92284,8.70152e-05,8.70152e-05,8.70152e-05
889,10332.6,0.33332,0.22483,0.80626,0.7028,0.70609,0.69967,0.47222,0.98801,1.00611,0.92282,8.63083e-05,8.63083e-05,8.63083e-05
890,10344,0.33611,0.22682,0.80834,0.7031,0.706,0.69836,0.47155,0.98853,1.00919,0.92315,8.56015e-05,8.56015e-05,8.56015e-05
891,10355.6,0.33633,0.22797,0.8047,0.70355,0.70848,0.69926,0.47255,0.98828,1.01125,0.92265,8.48946e-05,8.48946e-05,8.48946e-05
892,10367.4,0.3258,0.22074,0.80501,0.6996,0.70819,0.69855,0.4715,0.98879,1.01996,0.92292,8.41877e-05,8.41877e-05,8.41877e-05
893,10378.6,0.33953,0.22449,0.80405,0.70228,0.70754,0.69768,0.47198,0.98792,1.02374,0.92308,8.34809e-05,8.34809e-05,8.34809e-05
894,10390,0.33825,0.22531,0.80401,0.70363,0.7004,0.69754,0.4717,0.98684,1.02543,0.92265,8.2774e-05,8.2774e-05,8.2774e-05
895,10401.3,0.32988,0.22319,0.80906,0.70114,0.70153,0.69842,0.47272,0.98661,1.02902,0.92236,8.20672e-05,8.20672e-05,8.20672e-05
896,10412.7,0.32457,0.21744,0.80466,0.69923,0.69768,0.69696,0.47185,0.98686,1.02986,0.92237,8.13603e-05,8.13603e-05,8.13603e-05
897,10424.7,0.33296,0.22539,0.80358,0.7033,0.69547,0.69453,0.47185,0.98795,1.0421,0.92362,8.06534e-05,8.06534e-05,8.06534e-05
898,10436.5,0.3376,0.22605,0.80402,0.70316,0.6999,0.69341,0.46852,0.98982,1.0481,0.92445,7.99466e-05,7.99466e-05,7.99466e-05
899,10448.5,0.3296,0.22015,0.81025,0.70232,0.70357,0.69298,0.46909,0.98884,1.05001,0.92457,7.92397e-05,7.92397e-05,7.92397e-05
900,10460.1,0.33457,0.22273,0.80829,0.70498,0.70384,0.69126,0.4695,0.9885,1.05599,0.92496,7.85329e-05,7.85329e-05,7.85329e-05
901,10471.7,0.33938,0.23133,0.80587,0.70565,0.70356,0.6907,0.46944,0.9898,1.06538,0.92578,7.7826e-05,7.7826e-05,7.7826e-05
902,10483.9,0.32946,0.22684,0.80825,0.70488,0.70427,0.69112,0.46813,0.98957,1.06362,0.92527,7.71191e-05,7.71191e-05,7.71191e-05
903,10495.5,0.33489,0.22616,0.81055,0.70279,0.70487,0.69078,0.46931,0.98523,1.06166,0.92298,7.64123e-05,7.64123e-05,7.64123e-05
904,10506.7,0.3306,0.22333,0.8064,0.69919,0.70731,0.69133,0.46932,0.98492,1.05252,0.92212,7.57054e-05,7.57054e-05,7.57054e-05
905,10518,0.33703,0.22825,0.80491,0.69897,0.70699,0.69313,0.47109,0.98365,1.04564,0.9232,7.49986e-05,7.49986e-05,7.49986e-05
906,10529.4,0.3333,0.22187,0.8051,0.69467,0.70552,0.69425,0.4722,0.9823,1.03774,0.92366,7.42917e-05,7.42917e-05,7.42917e-05
907,10541.2,0.33393,0.22772,0.8085,0.69357,0.70523,0.69611,0.47398,0.97948,1.0333,0.9223,7.35848e-05,7.35848e-05,7.35848e-05
908,10552.9,0.3255,0.21915,0.80837,0.69297,0.7046,0.69738,0.47458,0.97878,1.02724,0.92145,7.2878e-05,7.2878e-05,7.2878e-05
909,10564.4,0.33248,0.22324,0.81023,0.68572,0.72215,0.70027,0.47808,0.97719,1.02119,0.92101,7.21711e-05,7.21711e-05,7.21711e-05
910,10576,0.3269,0.22024,0.80988,0.68574,0.72263,0.70106,0.4781,0.97619,1.0161,0.92092,7.14643e-05,7.14643e-05,7.14643e-05
911,10587.9,0.3306,0.22108,0.80664,0.68616,0.72258,0.70046,0.47766,0.97669,1.0134,0.92157,7.07574e-05,7.07574e-05,7.07574e-05
912,10599.6,0.33057,0.22248,0.81262,0.68595,0.72168,0.70127,0.47682,0.97634,1.01145,0.92153,7.00505e-05,7.00505e-05,7.00505e-05
913,10611.4,0.33215,0.22274,0.80861,0.69741,0.70735,0.70384,0.47997,0.97607,1.00521,0.92232,6.93437e-05,6.93437e-05,6.93437e-05
914,10622.9,0.32925,0.22208,0.8108,0.69464,0.71864,0.70193,0.47846,0.97739,1.00439,0.92323,6.86368e-05,6.86368e-05,6.86368e-05
915,10634.8,0.32368,0.2233,0.80601,0.6935,0.7174,0.69972,0.47599,0.97811,1.00589,0.92428,6.793e-05,6.793e-05,6.793e-05
916,10646.5,0.33662,0.22245,0.8056,0.68985,0.7165,0.69602,0.47406,0.97852,1.00996,0.92521,6.72231e-05,6.72231e-05,6.72231e-05
